index,rating,text
,4,"저는 호텔에서 2일 밤을 가족과 함께.  위치도 좋고, 근처에 있는 명소들 (거리, 2 분).  새 호텔, 좋은 매우 편안했어요.  친절한 직원들의 멋진 여행을."
,4,제주도의 중간에 위치해 접근성이 좋을 것으로 예상하여 예약했다. 한라산을 가는 것이 아니라면 굳이 한라산근처에 숙소를 정할 필요는 없을 것같다. 고층을 원했으나 공실이 없어 배정 받지 못했다 숙소는 일반적인 아파트의 구조와 비슷하다. 밤 늦은 시간에 바늘이 필요한 일이 있어서 요청했으나 없다고 한다. 호텔에서는 바늘을 요청하면 주기도 하는데 아쉽다. 이외에 불편한 점은 없었고 부대시설이 많아 편리하다.
,3,친절해요. 방 2개 거실 신청했는데..  체크인 때 욕조가 있다고 해서 방1개 거실+ 욕조로 바꿨어요 아기랑 지내기는 좋아요.  주변에 암것도 암것도 없어요. 골프 하는거 아니면... .ㅜㅜ 조식도 별로에요.
,4,일단 관리가 잘되서 깨끗한 느낌이 듭니다. 위치는 설악산 쪽이라 이 쪽에 관광하신 분들에겐 최적의 리조트이지만 아니신 분들은 이동시간이 오래 걸리니 미리 확인 하세요.  아침 조식은 좋았고 산책로가 있어서 여유롭게 쉬기 좋습니다.
,5,창문도크고 발코니가있어서 편하더라구요. 화장실도깨끗하고 수압도 쎄고 좋았습니다. 아침에 산책로가있는데 좋더라구요! 조식은아주크진않지만 좋았어요! 저녁디너도 한번먹었는데 가격은비싸지만 반찬도 간이세지않고 좋더라구요! 안에는 편의점도있고 스파도있고 동끼리 연결되는 통로가있어서 편했어요!
,4,시설은 오래되었지만 아침에 산책로가 너무 좋아서 마음에 듭니다. 가족들과 같이 가기에 좋은 것 같습니다.
,5,"제주도 출장차 방문했습니다. 일단 로비는 특급호텔 못지않은 깔끔함에 놀랐네요.공용 pc가있어 업무에 도움이 되었구요, 제주 관광책자도 많이 비치되어 있어서 커피한잔 하면서 정보를 많이 얻었네요. 객실은 필요한것들은 다 비치되어있구요, 침구류 가구 깔끔했습니다.더블침대와 함께 싱글침대도 있어서 두명이서 여유롭게 지내다가 왔습니다. 다음날 아침에 식사도 괜찮았어요. 공항으로 가는길도 가깝고 한 15분정도 걸리네요. 전체적으로 5만원대 가격으로 이정도 시설, 서비스면 대 만족합니다."
,5,"room : 깨끗하고 넓으며 2 인용으로 충분합니다. 그러나 두 침대가 더블 침대이고 더블과 싱글 침대가 아닌 경우 더 좋습니다. location : 전략적 위치, 편의점 근처, 커피 숍 편의 시설 : 깨끗하고 괜찮은 욕실. 채식 및 해산물 옵션이 포함 된 무료 일일 아침 식사. 수프를 아주 좋아합니다. 그리고 coz, 김치. 김치를 놓치지 않았다. 손님 용 주차장이 있습니다.  가능한 경우 : 다리미를 제공하십시오."
,2,"우리는이 호텔에 6 박 이상 머물 렀으며 서비스는 1 일부터 끔찍했습니다. 우리는 도착했고 주인이 거기에있었습니다. 우리는 12시에 호텔에 도착했습니다. 00. 청소 때문에 오후 3시에 방이 준비 될 것이라고 들었습니다.  우리는 매우 피곤해서 일찍 체크인을 요청했고, 그 방은 마술처럼 20000 원에 이용할 수있게되었습니다. 청소 때문에 사용할 수 없었습니까? ? 현금이 없었기 때문에 나중에 지불하도록 요청했습니다.   2 일째, 호텔을 떠났을 때, 우리는 멋진 ""PAY NOW""로 환영 받았다. 안녕하세요, 좋은 아침, 제발, 좋은 무례한 PAY NOW. . . . 고객을 더 잘 돌봐야합니다. 인보이스를 요청한 후 나중에 수령하라는 지시를 받았습니다. 그는 5 일 후에 우리에게 그것을 주었고, 우리는 리셉션에서 10 분을 기다리게했다. (그들은 준비하는데 5 일이 걸렸다!)  비가 많이 올 때 우리는 우산을 요청했고 그는 임대료로 10000 원을 요구했습니다. . . . . 실례합니다. 새로운 것이 8000입니다!  리셉션에서 종이컵을 원한다면 지불해야하며 무료는 없습니다.  호텔을 떠날 때 그들은“bye”라고만 말했다. 다시 한 번, 400 달러를 거의 지출 한 후에는 냉담한 ""안녕""이라고 감사합니다.  나는 멋지려고 노력했지만 분명히 효과가 없었습니다. 우리가 한국에서 일반적으로했던 것처럼 끔찍한 봉사는 거기에서 돈을 쓰지 않습니다."
,5,"나는 제주에서의 나의 지난 밤 동안 공항 근처에서 가장 적당하고보기 흉하지 않은 호텔 이었기 때문에 여기에 머물렀다.  방 : 저는 우리 셋이 트윈 룸을 예약했습니다. 더블 침대 1 개와 싱글 침대 1 개로 구성되어 있습니다. 객실과 욕실은 깨끗하고 편안하며 매우 넓습니다. 그들은 모든 세면 용품 (치약, 샤워 젤, 샴푸, 수건 등)을 제공 했으므로 걱정할 필요가 없습니다. 그리고 그들은 미니 냉장고와 주전자를 가지고 있습니다.  주차 : 호텔 앞과 지하에 주차가 제공됩니다 (실수하지 않은 경우).  근처 : 호텔은 주요 도로 인근에 있습니다 (도보 1 분). 따라서 택시가 필요하면 문제 없습니다. 또한 호텔 근처에 버스 정류장이 있습니다. 공항까지는 택시로 7 - 10 분이 소요됩니다. 인근에있는 편리한 상점.  제주 공항 인근의 호텔을 찾으시는 분들에게 추천합니다."
,4,"여기에서 두 번 머물 렀습니다. 처음에는 제주에서 만났을 때 (싱가포르에서 두 번 비행 한 후) 택시로 5 - 7 분, 5, 200 krw로 매우 저렴했습니다. 그러나 호텔의 주소를 한국어로 표시해야하며 운전 기사는 GPS의 호텔 주소를 입력해야합니다. 그렇지 않으면 Hotel Ellui를 찾기가 어렵습니다. 두 번째 머물은 우리가 서울에서 아침 출발하기 전날 밤이었습니다.  두 번 모두 트윈 룸에는 더블 침대와 싱글 침대가 있습니다 (602, 603 호). 방은 새롭고, 좋은 크기이며, 모기장이있는 이중창 또는 3 중 유리창, 샤워기가있는 욕실 만 있습니다. 주전자가 있고, 칫솔 / 치약이 없어도 안전하고, 커피 / 차는 없습니다 (일본 호텔과는 달리).  침대는 열심히 tad이었다. 그러나 나를 위해 다행히도, 우리는 2 개의 트윈 방에서 3의 그룹이었다. 그래서 예비 침대의 위안자를 사용하여 침대 위에 눕히고 나에게는 훨씬 부드럽습니다. 그리고 우리 모두는 위대한 창문으로 너무 조용하기 때문에 여기에서 꽤 잘 잤습니다.  포함되었던 자유로운 아침 식사는 대부분 단순한 한국 스타일이었다. 그러나 우리가 지불했던 가격을 위해, 불평하는 아무것도 정말로, 정말로. 제주 서귀포의 다음 호텔 인 데이즈 호텔은 더 비쌌지만 아침 식사는 낮에 포함되지 않았습니다! 매일 요리에 약간의 변화가있었습니다.  호텔의 위치는 좋은 편이며 많은 레스토랑과 인근에 2 개 이상의 슈퍼마켓이 있습니다. 인터 시티 버스 인터체인지는이 호텔에서 매우 도보 가능합니다. 그러나 서문 시장과 동문 시장은 버스로 짧은"
,1,장점 : 공항과 가깝다  단점 : 청소를 안한다. 한겨울인데 모기가 방에 20마리정도 있었다. 잡아도 계속 나와서 잠을 잘 수가 없었다. 벽에는 모기를 잡은 흔적들이 많다. 침대 베게에서 냄새가 난다.
,1,"제주 2박3일 여행 중 하루는 중문, 하루는 오렌지트리에서 숙박했는데요  가격이 저렴한거에 비해 시설은 그럭저럭 괜찮았는데 .. 주변 소음이 좀 심했어요 제가 묵었던 그 날만 그랬던건지는 알 수 없지만요 쉬러 간 휴식처에서 잠을 편히 못잔거 같아 여행끝이 불편했습니다 ㅠ ㅠ"
,3,"우리는이 호텔에서 3 박을 묵었습니다. 호텔은 좋은 위치에 있지만 더 좋은 점은 없습니다. 침대는 매우 단단했고 베개는 작고 단단했습니다. 방은 나이가 들었고 약간 거칠지 만 나이가 들었습니다. 우리 화장실은 기능적이었다. 그리고 아침 식사는 적당했지만 최소한이었다. 의 사무실은 대부분 압력, 청소, 쿼리에 응답 및 예약 안팎에서 압력을 받고 있었다. 서두르지 않지만 우리가 있다면 위치는 매력이 될 것입니다."
,3,"제주도를 여행하면서 나는 하룻밤 머물렀다. 이 호텔은 예하 투어를 통해 예약 한 패키지의 일부였습니다. 내가 나의 첫날 여행 후 체크인하는 것에 도착했을 때 내가 예하 투어에서 구입했던 꾸러미에서 벌써 지불 받았지만 응접에서의 사람은 나에게 지불하게하려고 노력하고 있었다. 어쨌든, 그것은 빨리 분류되었습니다. 그 남자는 그가 거기 새로 왔다고 그래서 나는 그에게 휴식을 줄 것이다. 이 호텔은 구시가의 훌륭한 위치에 있습니다. 옛 도심에있는 동문 시장과 지하 쇼핑몰은 단 몇 분 거리에 있습니다. 호텔은 나이가 들었지만 기본이지만 조용하고 깨끗합니다. 침대는 매우 단단했습니다. 방은 약간의 연기 냄새가 있었지만 나쁘지 않았습니다. 전반적으로이 장소는 예산에있는 사람들을 위해 짧은 체류를 위해 좋았습니다."
,4,"제주시 역사적인 구시가지 아늑한 곳입니다. 할 수 있습니다 모든(편의점, 레스토랑, 카페, 술집, 쇼핑, 교회, 박물관 등). 대부분 거리 잘 작동되었어요 걸어서 갈 내에서 길에서 바로 걸어나와서 또는 호텔 리셉션 한 전화를 필요한 경우 풍부하다. 객실은 에어컨/난방, 시설이 깨끗한 욕실이 있습니다. 물 히터 사용할 수 있습니다. 무료 아침식사는 간단해요. 커피 커피숍이 판매를 위한. 짐을 유물들은 또한 무료로 사용할 수 있습니다. 15분 차로. 편안한 침대와 깨끗한 침구, 침구류. 나는 다음에 묵을 곳이 이 아름다운 섬을 다시 방문할 기회가 필요한 경우 다시 묵을 것이다."
,5,"싸고 좋은. . . 표준 트윈에서 표준 트리플로 업그레이드되었습니다. . . 큰 방과 욕실. . . . 매우 빠른 와이파이 연결. 쇼핑 거리 근처에, 내가 가까이에 말했을 때, 말 그대로 근처에. 한 블록 떨어진 곳. 나는 위치가 우리에게 매우 편리하다고 기대하지 않았다. 그래서 나는 매우 행복하다. Tho, 그것은 무료 아침 식사가 없다, 당신은 coz 편의점, resto, 카페가 구석을 돌면 서 걱정할 필요가 없습니다. 그들은 당신의 당일 치기 여행을위한 교통편을 제공합니다. 투어 택시 요금은 하루 140,000 원입니다.  전반적인 경험은 매우 좋습니다. 매일 좋은 밤을 잘 수있었습니다."
,4,"장점: 넓은 객실과 욕실, (버스 정류장 근처에 있는) 좋은 위치, 조용한 호텔, 저렴한 가격, 빠른 무료 무선 인터넷 단점: 큰 수건도 레스토랑,/ 카페가 없고, 호텔 직원들은 영어를 잘 구사하지, 하우스 키핑 있지 않으며 기본 (요청해야 합니다)"
,5,갑작스런 출장으로 인하여 급하게 알아보게 되었는데 직원분께서 친절하게 안내해 주셔서 감사했어요 같이간 직원들도 맘에 들어 하더군요 낮에는 일때문에 정신없었지만 저녁에는 푹쉬고 휴가 온 기분으로 잼나게 놀다가요 담에는 가족들이랑 같이 오는걸로ㅋㅋ
,5,원하는숙소 예약안되 걱정했는데 내부시설보고 결정 가격도저렴하고 부대시설도 저렴하고 협재해변이 가까워서 나름괜찮아서 다음에 와이프랑 다시오기로~~~
,5,"협제해변인근에 부동산 문제로 제주에 갑자기 가게되었다. 혼자이고 조용히 하루 보내고 싶어 우연히 찾았던 더제주리조트 성수기가 아직 아니라 그런지 정상요금이 아닌듯 저렴했다. 건물은 지어진지 좀 되어 보였으나 올라가보니 조명도, 복도에 들어서는 느낌도 깔끔했다. 해변에서의 거리는 차로 약 5분이 안걸리는 정도, 뒷마당에는 수영장도 보인다. 잔디밭에 잠시 누워서 하늘을 보고 있던 시간이 내겐 참 좋았다. 여름이 본격적으로 시작되면 사람들이 많아 이렇게 조용히 쉴 수는 없었겠지? 온수도 잘나오고 가격대비 이렇게 편한곳은 없겠다 싶다. 뭐, 다른곳을 다 가보진 않았지만, 아주 만족스러웠다. 5성급 고급호텔을 찾는게 아니라면 조용히 쉬고 싶을 때 가족과 함께 와도 좋겠다. 펜션 혹은 콘도 급의 큰방도 있다고 하니 가족단위도 가능한 실속만점의 숙소였다."
,5,한림에서 다소 외곽에 위치 하고 있지만   한적한 제주의 정취를 느끼시고 싶다면  베니키아 더 제주를 추천해드리고 싶네요  친철한 데스크 직원들이 있구요  조경이 무척 잘되 있어요  비지니스 단체 여행을 원하시면  대형 세미나실과 체력단련실 그리고 수영장등의  부대 시설이 잘되 있어 편안한 시간을 보낼수 있을듯 싶네요  주의 사항 흡연자 분들은 구내 매점에서 담배를 판매 하지 않으니  꼭 구매후 체크인 하시길.....^^:
,5,한림에 위치도 좋고 깨끗하고 좋았어요. 다 좋았는데 특히 샴푸 바디워시랑 드라이기가 호텔드라이기 치고 쎄서 좋았습니다.
,5,좋은 숙소 예약해서 여행하는 내내 너무 기분 좋았습니다. 가격이 저렴해서 기대 하나도 안하고갔는데 너무 깨끗하고 바닷가랑도 가까웠어요. 뷰도 너무 좋고 노을지는건 정말 좋았어요. 직원분들도 너무 친절하시고 좋았습니다. 감사합니다.
,5,신축이라 깨끗한 건물과  객실이 너무 마음에 들었습니다. 5층이라 바다도 잘 보이고 전망도 좋았어요. 저렴한 가격에 너무 좋은 숙소였어요.
,5,주인 분이 매우매우 친절하시다.. 버스 잔돈이 없어 걱정했는데 그런 문제까지 해결해주시려고 도와주셨고.. 룸컨디션도 매우 깨끗했으며 방이 온돌이라서 뜨근뜨근 잘 있을 수 잇었다. 뷰도 훌륭해서 제주도의 진풍경을 느낄 수 있었다. 매우 만족!
,5,최근 리모델링을 한건지 건물이 새로지어졌는지 굉장히 깨끗했어요. 조식도 5천원뿐이 안하는가격에 가볍게 먹을수 있어 괜찮았습니다. 사장님도 너무 친절하시고 이것저것 많이 도와주셔서 너무 감사했습니다. 다음에도 방만 있다면 이쪽으로 이용할 예정입니다.
,5,애월 바다 바로 앞에 있는 오션뷰 숙소를 예약하고 싶어서 찾아보다가 괜찮아보여서 예약하고 다녀왔는데 위치도 좋고 바다가 보이는 루프탑 풀빌라 따뜻한 온수풀 역시 너무 맘에 들었어요~!!
,5,이번 제주 여행에서 숙소를 고르는데 뷰를 제일 우선적으로 따져서 예약하고 다녀 왔습니다~ 뷰도 만족하고 스파도 따뜻하게 하고 와서 좋았어요~
,5,청결하고 깨끗해서 좋았어요. 내부 인테리어가 예쁘고 내집처럼 편안하고 안락한 분위기였고 바다가 보이는 따뜻한 온수풀 최고입니다.
,5,애월 바다 바로 앞에 있어서 위치가 좋고 전망도 굳ㅎㅎㅎ  바다가 보이는 스파 스위트 따뜻한 온수풀 너무 좋았던 호텔~♡ 완벽해요!!
,5,완전 럭셔리한 호텔입니다!ㅎㅎ제주에도 워낙 숙박시설이 많아 고민을 하던 참에 지인통해서 숙박했습니다~ 깔끔하니 럭셔리한게 저한테는 만족했어요!^^
,5,차 없이도 올 수 있는 바닷가 앞 호텔이에요. 주변에 아침 운동 하기도 좋구요. 호텔 앞에 카페도 많아서 멀리 가지 않고 호텔 주변에서 할 수 있는게 많았어요.  밥도 맛있고 객실도 편안해서 다시 와서 쉬고 싶어요. 직원분들도 친절하고 호텔 내 특산품 매장 사장님 특히 넘 좋아요. 꼭 가보세요.
,2,단체관광객이 많은 곳입니다. 아침에도 시끄럽고 밤에도 시끄러웠어요. 리조트형이라 소음이 다 울립니다. 방의 청결상태는 좋지 않았습니다. 깔끔한 호텔을 원하시는 분은 다른 곳이 좋겠습니다.
,4,시설은 조금 오래됐지만 도로에서 떨어져 있어 조용하고 따뜻하고 편안한 호텔이었습니다. 직원도 친절하고요. 새 시설을 원하신분은 다른 호텔을 이용하시고 조용하고  편안한 호텔을 원하신다면 이 호텔도  좋은것 같습니다.
,4,"9박 10일의 제주 올래와  오름투어 일정중 5박을 하였다.  대중교통이용시 10분정도의 거리에 위치하여  조금먼듯하였으나, 올래 16코스에 위치하여  렌트를 하지않코도 대중교통이용으로 올래길 탐방을 할수있어 좋았고, 2인 올래 게스트 하우스 이용시 보다 저렴했으며 모든면에서 가격대비 괜찬았다."
,4,깔끔하고 가격대비 좋습니다. 관광지랑 접근성 좋구요 단지 주차장만 좁아요 참. 직원분들이 너무친절합니다. 잘 쉬다갑니다~^^
,4,지은지 좀 되었지만 저렴한 가격에 깨끗하고 모텔급보다 시설에 거부감이 없어 가족과 함께 하기 좋다.  공항에서 랜트카나 택시로 10분정도며  주변에 편의점 및 맛집들도 꽤 많아  여행을 시작하기에 좋은 장소 이다.  모든 객실이 오션뷰이며 작지만 아늑한 맛이 있다.  주차시설에는 자리가 많진 않지만  건물 뒷편에 주차시설이 있으며 호텔내  편의시설로는 맛사지 에스테틱과 사우나가 있다.  여행의 피로를 사우나로 푸는것도 좋은 방법이겠다.   꼭 들려서 숙박해야할 특별한 특색은 없었지만 괜찮은 가격과 깨끗한 시설이 장점이겠다.
,4,"출장으로 왔는데, 건물외관과 복도 카페트등은 낡았지만 방 시설은 나쁘지 않습니다. 가격도 많이 비싸진 않고요. 주변에 편의점이나 빵집등이 있고, 해안도로 산책할 수 있어서 괜찮습니다."
,2,"위치는 호텔에서 10-15분 걸리는 위치라 좋음. 주위환경도 반대편에 이마트있고, 카페 식당 다있어서 좋음 다만 룸컨디션이 낡았으며, 잠자는 윗방 화장실 물내려가는 소리가 계속 들려서 숙면을 취할수 없었다. 가격은 저렴하여 만족하였음..."
,4,"한국식 온돌 바닥이 있는 방에서 자 보니 이 객실이 정말 좋더라고요. 이 곳에서 기분좋게, 깨끗하게, 안락하게 그리고 편안하게 머물렀어요. 카지노가 아주 가까이 있어요 - 굉장히 많은 가게가 있는 길을 따라 10분 정도 걸어가면 돼요. 위치가 아주 좋은 점이 많은 곳이예요."
,3,"우리는 이 호텔이서 이틀밤을 있었는데 우리 단체 관광에서 짜준 대로 였다. 하지만 위치나 가격에서 보면 추천하지 않을 것이다.  말했듯이 대부분 잘 돌아갔다. 또 TA 유저들이 말했 듯이, 아시아를 기준으로도 작은 방에, 화장실도 제대로 갖춰지지 않았다. (어떤 사람은 방에 화장실이 있는 것을 선호 할 듯), 방이나 복도에 뜨거운 물도 없었고, 방에 있는 히터는 그럭저럭 괜찮았고 잠도 그런대로 잘 잘 수 있었다.  여기에 한 사람이 '끔찍함, 최악의 호텔' 이라고 했는데 그 말은 이 호텔을 제대로 설명해 주지 못한다. 그 사람은 침대에 이가 있었던 것 같은데 우리는 그런 것은 없었다."
,5,"바로 앞(1분거리) 버스정류장이 있고 함덕과 김녕해변으로 뚜벅이 여행자, 렌트카 여행자 모두에게 편리한 곳! 친구들과 함께 여행하며 조용히 여유롭게 지낼 수도, 즐겁게 담소를 나누기에도 적합한 곳이었어요:) 인도풍 인테리어와 사장님이 매일 청소해주시는 덕분에 깨끗한 상태를 유지한 곳입니다!"
,5, 돌담지나서 예쁜 제주집 한채. 정성들인 집안과 방안. 그리고 마당까지. 음악과 좋은 향으로 포근하게 맞이해주는 따뜻한 공간이였어요. 소란스런 월정리와 함덕사이에 자리잡은 동복리인지라 더 평화롭고 아름다운곳이였어요.  아침식사도 맛있었어요. 따뜻한 봄날에 다시 가고싶어요.
,5,너무너무좋았어요 엄청 반갑게ㅡ맞아주는 부부들 너무 기분좋았구요 시설또한 새롭게 리모델링한 내부에 따뜻하게 잘지내다 갑니당 🌲인도스타일 인테리어도 너무 맘에 들었구요 그리고 마스코트 윈디도 너무 기여웠어요 다시다시 또올려구여 고마웠어요 샨티샨티 💋💋
,5,마지막여행밤이라게스트하우스에오래있지못했지만 시골집에 온듯한포근함과 편안함으로 하루를 보냈음
,5,"숙소를 예약하지 않아 우연히 묵게된 곳인데 제가 사전에 검색해서 간 다른 숙소들보다 훨씬 좋았어요! 다만 네이버 같은 검색 엔진에 잘 나오지 않아 찾기 어려웠을 뿐 ㅜㅜ 밤늦게 가서 그 동네를 살펴보지 못한 것이 아쉬웠지만 게스트하우스의 전체적인 따뜻한 분위기, 그 분위기를 만드신 사장님의 미소, 깔끔한 시설, 조명, 향내음 모든 것이 좋았습니다! 제가 지냈던 7일을 제주 중 가장 편안한 밤이였어요. 조식으로 상큼한 샐러드와 따뜻한 삶은 계란까지.. 강력 추천입니당 ^_^ 저도 음주가무를 좋아하지만 진정한 힐링은 술이 아니라 숙면을 취하게 해주는 분위기에서 온다는 것을..!"
,5,"바다 바로앞이라 좋아요. 호텔 뒷쪽길에는 식당, 3개의 마트,까페.펍등이 많아서 저녁에도 산책하고 즐길거리가 많아요. 올리브영  매장도 있어요. 맘스터치,7번가피자,생돈까스 등 배달가능한 음식점들도 많아서 편합니다. 바다앞 잔디밭에서 저녁산책하기도 정말좋아요. 2번째 방문인데 건의사항이 있다면,  객실 전등을 형광등색으로 밝게 했으면 좋겠어요. 스탠드가 3개있는데 전구색  불빛이라 다소 어둡게 느껴져요. 함덕해수욕장이 바로 앞이라 아이들 놀기 정말좋아요. 다시 방문할 의사가 있습니다.  근처에는 현재는 공사중인 닭머르 해안길,스위스마을,돌문화박물관,산굼부리,에코랜드 등이 있고 세화쪽의 해녀박물관도 있어요. 호텔뒷쪽으로 합리적가격대의 식당이  많습니다.굳이 맛집 써치안하고 가셔도 되요. 주택가사이에 덕림사 라는 사찰이 있어서 아주 흥미로웠어요."
,3,"오션뷰 방을 예약하신다면 만족스러운 뷰를 얻을 수 있습니다. 직원들은 모두 친절하고 청결도도 나쁘지 않았지만, 기기가 좀 연식이 되서 그런지 에어콘에서 소리가 많이 나서 자다 많이 깼네요."
,3,"가족들과 함께 방문했습니다. 4인이 같이 묶을 방이 없어서 2인 씩 나눠서 묶었습니다. 객실은 유럽식 설계인 것 같은데, 옛날 건물이 되서 그런지 시설이 전반적으로 낡았고, 유럽식 설계가 오히려 불편하게 다가왔습니다. 호텔 위치가 제주시에서 꽤 가야 하는 점이 안좋았지만, 객식 경치가 좋았고 근처 바닷가 접근성이 좋았습니다."
,5,오션뷰로 가장 좋은 최적의 호텔입니다. 바로 앞이 함덕해수욕장입니다. 요즘 유명한 델문도 카페도 바로 오분거리에 있습니다.
,4,"함덕 해수욕장에 위치한 곳으로 좀 오래되었지만 가성비 좋고, 비치 뷰가 좋은 호텔이에요. 밤에는 어선의 불빛도 보이고 멋져요."
,4,"우리는 8시에 다음날 타야 할 비행기가 이 호텔을 예약했습니다. 이 호텔은 제주 국제 공항에서 10분 거리입니다.  체크인할 때, 영어로 이야기를 나눌 수 있었고, 공손했습니다. 그는 그래서 우리가 샤워 우리에게 드라이브를 Jimjjilbang 일할 온수기 좋았음. 한국에 처음, Jimjjilbang 없었습니다. 우리에게는 눈이 뜨이며, 우리는 열린 마음으로 가서.  방은 크고 전망도 좋았습니다. 1층에 있는 스타벅스 보너스입니다."
,4,"저와 제 가족 단위의 한 가운데에서 하룻밤을 머무르지 suite b 3rd 수준기. 우리 방은 (301) 의 바로 위에 있는 '호텔 화이트 하우스' 표지판 앞에서.  호텔 위치: 이 호텔에 도착, 키 코드 gps 7123200. 기본적으로, 이 호텔을 선택하기 때문에  (1) 약 10분 ' 드라이브를 제주공항 (시에 출발 했는데 다음 날 아침에 10am), (2) 위의 스타벅스가 우리의 아침식사와 스낵이 처리되어 있어 (3) 또한 많은 레스토랑과 식당을 함께 할 수 있는 서해안 - 댐핑할 호텔이 위치한 곳이 오른쪽에 있습니다. (4) 이 곳에서 3.5 km 용두암 록 명소 (호텔에서 오른쪽으로) (5) 할 수 있는 유일한 비치 호텔 앞에 검은 바위 (6) 주차는 무료로 제공합니다. 같이 주차장, 드라이브에 입장 하지 마십시오; 대신 길을 호텔 뒤쪽에 있는 (고객만 해당). 그 후, 짐을 가지고 엘리베이터 로비와 통로로 엘리베이터를 타고 2층 체크인 카운터는 어디에. 예, 2nd 수준에 있기 때문에 스타벅스가 있는 로비는 1st 수준기.   호텔 직원들: 호텔 프런트 직원은 친절한; 그는 유창한 중국어(중국) 은 영어를 거의 못합니다 하기도 했습니다.  호텔 방: 제가 묵었던 첫 번째 호텔이 매우 높은 천장, 수직 공간이 주는 방 과장. 수평적으로, 침실은 너무 큰. 화이트 컬러의 인상은 문서에 의해 및 벽과 천장. 퀸 사이즈 침대 2개, 큰 나무 테이블, 소파, 앤티크 나무로 된 의자가 2, 화장대 의 거울 및 헤어 드라이기, 작은 냉장고, 주전자와 4 쌍의 슬리퍼가 마련되어 있습니다."
,2,"체크인 12호실이었는데 마지막 밤이 독특한 호텔이다. 체크인 데스크 바로 옆 방은 말 그대로, 이라고 생각하는 한, 하지만 이었기 때문에 할 수 없이 9pm ㅆ기 때문에 우리는 수 없고, 우리는 그것을.  이 호텔을 예약한 물가 풍경을 뽐내 고 있는 - 우리가 잡은 모든 벽이 아름다운 파란색 공사 (사진과 같이). 우리의 창이 있어서 스타벅스 드라이브를 통해, 사람들이 불안 하기 때문에 실제로 보면 방에 커피를 기다리다 할 수 있습니다.  한 저녁. 나는 방에서 담배 냄새가 나는 것이 있다고 프런트 데스크에 대해 (이 호텔 / 금연실). 그는 나에게 이야기를 해 주었다 febreeze 창을 열 수, 희망 의 나를 진정시키면서 다. 하지만 창을 열고 에 분사 하고, 그 냄새가 남아있; 우리는 그 연기 냄새가 화장실에서 나온다는 것을 알고 문.  물론 그가 받은 화장실, 아주 역겨운 내부 이었다. 프론트 데스크에 전화를 하는 그 사람을 다시 볼 수 있었다 (나?) 자신에게 (말 그대로 문 앞에서 해 문을 열고). 그 위로 하는, 어깨를 으쓱, 저에게 말하지 않고 냄새가 나는 그렇게 나쁘지 않았지만 그는 우리를 위해 팬이 될 것이다. : 요청한 다른 방을 이동할 수 있는 /, 정확하게 계산을 했기 때문에 이전 했지만, 직원들이 전체 다.   앞으로 7am 에 도착했을 때 이 사랑스러운 소리에 잠을 깨는 소형의 착암기. 직원들은 저희에게 통보 하지 않은 것을 우리에게 경고하는 것이 공사현장 또는 / 시작 작업 항질염성. 탄식 하다.  전반적으로, 호텔 시설도 깨끗하고 위치가 좋고, 무관심한"
,3,"우리가 묵었던 바다 한 가운데에 있는 3rd suite b 있었습니다. 전망은 그냥 아름다운 벽을 통해 windows. 일층에 스타벅스가 있는 매우 편리합니다. 우리의 방은 매우 깨끗하고 꽤 큰. 공항 옆에 위치해 편리한 호텔이라 아침 일찍 비행기. 약간의 소음이 있을 수 있지만 모든 약 2200 - 0700 뜨고 조용했습니다. 여러 식사 옵션도 있었습니다.  몇 가지 단점이 있다. 아무것도 없는 영어로. 체크인 시에 도착했을 때에 1900, 사막화 이었다. 가 없고, 사람들도, 명령이 읽을 수 없습니다. 몇 번에 전화하여 ""helloooo"" 하였습니다. 나는 10분은 기다렸다. 아무 것도 없습니다. 전화 번호가 있어서 그 후 체크인 카운터를 하나. 나는 그 소리를 듣는 방 링잉을 직원 및 바로 뒤에 있다. 이 모든 것이 좀 거슬렸다. 어쨌든, 체크인을 할 수 없어 어떻게든 에어컨 버튼들이 모두 한글. 빨간색 또는 파란색 기호 또는 받아들이지 않습니다. 그리고 멋진 방 문을 열고 있는 창. 그런 다음 온 침대. 박스 스프링 매트리스 없이 같았지요. 의 두 번째 밤, 매트 로 침대 위에 패딩 을 대단히 도움. 이해하고 특이한 비판이 아니라 전형적인 한국 호텔을 한국 호텔, 그냥 조심 하지 않을 경우 언어 통역 문제가 있을 수 있습니다. 다시 여기에 묵을 것이 아쉽지만, 요청하기 위한 몇 가지 질문을 하고 카드를 준비하게 했다."
,4,골프장과 함께 있는 라온 호텔은 주차나 내부시설이 좋았습니다. 밤늦게 제주에 도착해서 자고 사우나하면 다음날 시작하기가 좋습니다. 애월이나 협제와 가까워서 새벽에 수우동 예약하러 가기도 편했습니다.
